month,name_zh,value,tong,huan,ratio,lat,lon,group_zh,subGroup_zh,name,area_zh,area
201708,西安,7964,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201707,西安,7801,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201706,西安,7633,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201705,西安,7226,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201704,西安,6946,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201703,西安,6671,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201702,西安,6580,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201701,西安,6563,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201612,西安,6520,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201611,西安,6364,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201610,西安,6387,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201609,西安,6314,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201608,西安,6292,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201607,西安,6321,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201606,西安,6367,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201605,西安,6454,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201604,西安,6510,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201603,西安,6547,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201602,西安,6555,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201601,西安,6456,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201512,西安,6456,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201511,西安,6497,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201510,西安,6554,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201509,西安,6615,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201508,西安,6624,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201507,西安,6689,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201506,西安,6763,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201505,西安,6801,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201504,西安,6776,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201503,西安,6791,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201502,西安,6816,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201501,西安,6805,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201412,西安,7000,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201411,西安,7023,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201410,西安,6956,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201409,西安,6849,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201408,西安,6998,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201407,西安,6963,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201406,西安,6972,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201405,西安,6951,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201404,西安,6896,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201403,西安,6915,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201402,西安,6889,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201401,西安,6838,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201312,西安,6798,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201311,西安,6883,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201310,西安,6946,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201309,西安,6965,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201308,西安,6926,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201307,西安,6909,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201306,西安,6896,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201305,西安,6838,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201304,西安,6831,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201303,西安,6800,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201302,西安,6797,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201301,西安,6757,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201212,西安,6710,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201211,西安,6697,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201210,西安,6765,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201209,西安,6784,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201208,西安,6847,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201207,西安,6884,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201206,西安,6927,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201205,西安,6969,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201204,西安,6988,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201203,西安,7108,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201202,西安,7186,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201201,西安,7159,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201112,西安,7191,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201111,西安,7164,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201110,西安,7182,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201109,西安,7094,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201108,西安,6993,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201107,西安,6927,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201106,西安,6906,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201105,西安,6936,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201104,西安,6931,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201103,西安,6941,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201102,西安,7049,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201101,西安,6990,0,0,0,34.2648,108.944,东亚,中国,Xi'an,西北,Xibei
201912,石家庄,14503,0,0,12.42,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201911,石家庄,14623,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201910,石家庄,14640,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201909,石家庄,14643,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201908,石家庄,14940,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201907,石家庄,14954,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201906,石家庄,14962,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201905,石家庄,14932,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201904,石家庄,15122,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201903,石家庄,15111,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201902,石家庄,14672,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201901,石家庄,14942,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201812,石家庄,15123,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201811,石家庄,15180,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201810,石家庄,15360,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201809,石家庄,15471,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201808,石家庄,16445,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201807,石家庄,16690,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201806,石家庄,16672,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201805,石家庄,16469,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201804,石家庄,16606,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201803,石家庄,16731,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201802,石家庄,16667,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201801,石家庄,16693,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201712,石家庄,16980,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201711,石家庄,17571,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201710,石家庄,18075,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201709,石家庄,18445,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201708,石家庄,18636,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201707,石家庄,18946,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201706,石家庄,19363,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201705,石家庄,19228,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201704,石家庄,18490,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201703,石家庄,16704,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201702,石家庄,15430,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201701,石家庄,15143,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201612,石家庄,14879,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201611,石家庄,13747,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201610,石家庄,13107,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201609,石家庄,11114,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201608,石家庄,10426,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201607,石家庄,10030,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201606,石家庄,9872,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201605,石家庄,9717,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201604,石家庄,9445,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201603,石家庄,9201,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201602,石家庄,9033,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201601,石家庄,8994,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201512,石家庄,8994,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201511,石家庄,8998,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201510,石家庄,8998,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201509,石家庄,9027,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201508,石家庄,8996,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201507,石家庄,8934,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201506,石家庄,8952,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201505,石家庄,8967,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201504,石家庄,8894,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201503,石家庄,8888,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201502,石家庄,8899,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201501,石家庄,8859,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201412,石家庄,8808,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201411,石家庄,8775,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201410,石家庄,8708,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201409,石家庄,8785,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201408,石家庄,8858,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201407,石家庄,8915,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201406,石家庄,8796,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201405,石家庄,8910,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201404,石家庄,8879,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201403,石家庄,8848,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201402,石家庄,8772,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201401,石家庄,8726,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201312,石家庄,8647,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201311,石家庄,8533,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201310,石家庄,8482,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201309,石家庄,8413,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201308,石家庄,8275,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201307,石家庄,8188,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201306,石家庄,8104,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201305,石家庄,8054,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201304,石家庄,8078,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201303,石家庄,7996,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201302,石家庄,7813,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201301,石家庄,7740,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201212,石家庄,7730,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201211,石家庄,7680,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201210,石家庄,7615,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201209,石家庄,7534,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201208,石家庄,7462,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201207,石家庄,7425,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201206,石家庄,7390,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201205,石家庄,7351,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201204,石家庄,7325,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201203,石家庄,7252,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201202,石家庄,7176,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201201,石家庄,7206,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201112,石家庄,7314,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201111,石家庄,7457,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201110,石家庄,7507,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201109,石家庄,7507,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201108,石家庄,7475,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201107,石家庄,7432,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201106,石家庄,7332,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201105,石家庄,7159,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201104,石家庄,7072,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201103,石家庄,6934,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201102,石家庄,6749,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201101,石家庄,6625,0,0,0,38.0423,114.5145,东亚,中国,Shijiazhuang,华北,Huabei
201912,郑州,13947,0,0,10.9,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201911,郑州,13925,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201910,郑州,13820,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201909,郑州,14201,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201908,郑州,13901,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201907,郑州,13914,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201906,郑州,13930,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201905,郑州,14213,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201904,郑州,14723,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201903,郑州,14901,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201902,郑州,14353,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201901,郑州,13803,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201812,郑州,13911,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201811,郑州,14303,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201810,郑州,14422,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201809,郑州,14933,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201808,郑州,12856,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201807,郑州,12763,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201806,郑州,12613,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201805,郑州,12667,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201804,郑州,12732,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201803,郑州,12764,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201802,郑州,12709,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201801,郑州,12774,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201712,郑州,12860,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201711,郑州,12929,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201710,郑州,12957,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201709,郑州,12969,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201708,郑州,12986,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201707,郑州,12994,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201706,郑州,12949,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201705,郑州,12912,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201704,郑州,12751,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201703,郑州,12464,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201702,郑州,12146,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201701,郑州,12129,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201612,郑州,12092,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201611,郑州,11771,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201610,郑州,11263,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201609,郑州,10049,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201608,郑州,9570,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201607,郑州,9363,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201606,郑州,9306,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201605,郑州,9199,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201604,郑州,9080,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201603,郑州,8973,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201602,郑州,8830,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201601,郑州,8798,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201512,郑州,8798,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201511,郑州,8896,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201510,郑州,8773,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201509,郑州,8783,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201508,郑州,8757,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201507,郑州,8723,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201506,郑州,8696,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201505,郑州,8633,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201504,郑州,8574,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201503,郑州,8534,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201502,郑州,8480,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201501,郑州,8491,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201412,郑州,8511,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201411,郑州,8523,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201410,郑州,8519,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201409,郑州,8498,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201408,郑州,8451,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201407,郑州,8414,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201406,郑州,8448,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
201405,郑州,8504,0,0,0,34.747,113.62536,东亚,中国,Zhengzhou,华中,Huazhong
